id,lat_s,lat_e,lon_s,lon_e
"2",4279276.09000000,4279260.52500000,543364.94410000,543448.37930000
"2",4279251.62300000,4279246.40000000,543551.75990000,543661.97140000
"2",4279288.81800000,4279289.30500000,543562.97480000,543652.03140000
"2",4279327.36100000,4279310.43300000,543554.20100000,543654.19940000
"2",4279340.51700000,4279342.40300000,543563.26340000,543642.03580000
"2",4279358.03500000,4279358.46500000,543571.16020000,543649.94040000
"2",4279384.17500000,4279382.42100000,543557.88710000,543636.67900000
"2",4279395.90800000,4279396.36700000,543573.23690000,543657.15460000
"2",4279413.98600000,4279418.21900000,543550.30280000,543658.74770000
"2",4279431.61900000,4279435.01600000,543579.32160000,543667.78990000
"2",4279446.28100000,4279448.11500000,543597.50980000,543666.57640000
"2",4279465.03400000,4279464.79300000,543564.86710000,543653.92580000
"2",4279476.07100000,4279488.22300000,543585.92940000,543677.77450000
"2",4279262.01900000,4279264.08900000,543721.82990000,543833.71400000
"2",4279291.14900000,4279298.95900000,543722.81210000,543819.25010000
"2",4279329.71900000,4279331.61400000,543719.17540000,543799.08970000
"2",4279358.14700000,4279361.55400000,543724.72850000,543814.91020000
"2",4279398.19800000,4279397.93700000,543725.65080000,543810.71420000
"2",4279418.57600000,4279419.07700000,543723.82650000,543815.16520000
"2",4279434.67200000,4279434.34500000,543738.01040000,543811.08520000
"2",4279458.62100000,4279459.03400000,543723.60700000,543798.96110000
"2",4279441.14100000,4279448.87200000,543722.56110000,543804.72570000
"2",4279635.05900000,4279637.67700000,543633.01380000,543712.35020000
"2",4279609.60700000,4279604.17900000,543638.86170000,543711.39200000
"2",4279593.62600000,4279580.94200000,543645.79960000,543722.93670000
"2",4279660.34500000,4279651.28700000,543463.32820000,543538.16110000
"2",4279641.43600000,4279639.66300000,543467.42730000,543542.79150000
"2",4279635.59600000,4279632.37600000,543464.60470000,543541.68950000
"2",4279610.79700000,4279591.62700000,543456.74770000,543546.47890000
"2",4279581.74800000,4279578.70200000,543470.60680000,543579.66000000
"2",4279566.47300000,4279567.04300000,543473.54440000,543578.01110000
"2",4279544.77900000,4279545.19400000,543501.06460000,543576.98870000
"2",4279533.79900000,4279521.22200000,543490.27780000,543587.39540000
"2",4280971.78000000,4280945.98200000,543745.56480000,543821.04860000
"2",4280981.31400000,4280961.32500000,543758.06950000,543830.66750000
"2",4281000.30100000,4280971.56900000,543768.23920000,543839.74360000
"2",4281022.94700000,4280991.32200000,543781.81340000,543856.75810000
"2",4281050.65900000,4281026.30500000,543789.65200000,543862.84420000
"2",4281065.22700000,4281038.01100000,543790.71360000,543873.05360000
"2",4281100.24500000,4281061.29500000,543803.07810000,543870.07170000
"2",4281125.73200000,4281073.05700000,543803.50880000,543890.55460000
"2",4281144.01900000,4281096.42000000,543818.81890000,543901.84130000
"2",4281163.01900000,4281116.12900000,543831.27120000,543910.86500000
"2",4281185.68400000,4281137.28700000,543848.26940000,543918.73910000
"2",4281214.85200000,4281178.08300000,543856.09960000,543922.50980000
"2",4281227.26700000,4281197.11400000,543862.88040000,543940.66920000
"2",4281245.51400000,4281217.50100000,543870.77060000,543940.55680000
"2",4281247.78900000,4281233.58600000,543887.30990000,543952.45410000
"2",4281271.76900000,4281257.64100000,543878.61660000,543957.45830000
"2",4281283.41900000,4281269.99400000,543878.55250000,543952.82410000
"2",4281299.46900000,4281282.41600000,543884.17170000,543960.74620000
"2",4281308.97500000,4281292.64000000,543891.53910000,543966.39730000
"2",4281319.19000000,4281310.83000000,543895.47810000,543964.01400000
"2",4281335.96200000,4281329.03900000,543899.95180000,543965.05510000
"2",4281347.68400000,4281342.18300000,543913.01440000,543971.83160000
"2",4281363.05900000,4281361.14500000,543928.33990000,543977.43450000
"2",4281354.94300000,4281353.11700000,543908.97920000,543974.05430000
"2",4281416.76100000,4281422.93700000,544093.84440000,544157.16260000
"2",4281444.42600000,4281446.93700000,544093.12070000,544152.17840000
"2",4281456.06300000,4281458.93300000,544090.77340000,544148.97290000
"2",4281476.78200000,4281489.12400000,544084.95150000,544144.23980000
"2",4281490.63200000,4281502.92700000,544087.72860000,544138.45610000
"2",4281499.70200000,4281508.69600000,544081.97110000,544128.43630000
"2",4281505.83100000,4281517.42900000,544071.09320000,544127.53180000
"2",4281514.90000000,4281527.23900000,544065.33580000,544124.05310000
"2",4281525.06500000,4281533.06400000,544060.14300000,544124.02090000
"2",4281539.97300000,4281550.16800000,544056.63620000,544122.78480000
"2",4281553.76600000,4281566.54100000,544049.14050000,544120.98200000
"2",4281570.13400000,4281587.59400000,544046.48180000,544109.73630000
"2",4281586.50000000,4281603.95600000,544043.53770000,544105.93600000
"2",4281599.92700000,4281617.74700000,544035.75870000,544098.15490000
"2",4281610.16000000,4281625.36400000,544042.83630000,544092.97630000
"2",4281621.37700000,4281639.15100000,544030.21830000,544084.33910000
"2",4281459.23400000,4281462.48800000,543939.79560000,544001.70270000
"2",4281473.77100000,4281476.69700000,543935.14960000,544003.62190000
"2",4281477.05500000,4281482.14400000,543936.55830000,544001.02350000
"2",4281488.28900000,4281497.38300000,543927.07930000,543991.80760000
"2",4281496.67800000,4281504.99200000,543929.88670000,543985.20220000
"2",4281510.86700000,4281526.48700000,543928.09630000,543987.93730000
"2",4281523.58300000,4281540.32600000,543923.46040000,543988.71710000
"2",4281538.48700000,4281556.31700000,543919.38320000,543983.77760000
"2",4281557.04800000,4281580.63300000,543918.13950000,543969.94600000
"2",4281565.40200000,4281591.88100000,543914.66910000,543963.03520000
"2",4281576.61000000,4281603.49900000,543900.62450000,543957.26390000
"2",4282133.27500000,4282078.09400000,543969.18100000,543997.44940000
"2",4282128.07800000,4282066.34000000,543950.94760000,543978.68130000
"2",4282117.07100000,4282059.69300000,543935.59960000,543961.59710000
"2",4282111.17700000,4282061.79900000,543923.07690000,543947.31810000
"2",4282108.03600000,4282044.06300000,543881.43370000,543900.04810000
"2",4282101.43900000,4282038.89700000,543873.48030000,543887.52120000
"2",4282090.28500000,4282021.90300000,543831.31040000,543842.52960000
"2",4282088.72800000,4282029.80500000,543813.05680000,543823.08240000
"2",4282225.06900000,4282157.46500000,543845.97780000,543866.32370000
"2",4282221.33700000,4282158.83900000,543829.44850000,543851.47820000
"2",4282214.72800000,4282153.68600000,543819.21250000,543841.23420000
"2",4282219.03400000,4282146.32100000,543807.77520000,543825.86610000
"2",4282213.88000000,4282141.88900000,543797.53120000,543814.47670000
"2",4282211.63300000,4282140.37700000,543786.12980000,543804.21260000
"2",4282209.39000000,4282136.62600000,543775.29910000,543784.25900000
"2",4282207.12100000,4282137.97900000,543759.90310000,543765.41890000
"2",4282198.31100000,4282131.32900000,543746.82570000,543747.76400000
"2",4282193.73600000,4282122.42000000,543709.18560000,543716.42490000
"2",4282193.67000000,4282124.54800000,543697.20160000,543706.14080000
"2",4282189.23000000,4282125.95700000,543684.10010000,543697.57270000
"2",4282190.62000000,4282125.15100000,543672.10810000,543683.30990000
"2",4282189.74900000,4282115.55700000,543645.86130000,543659.96410000
"2",4282178.74600000,4282120.56000000,543631.08370000,543642.81600000
"2",4282175.75500000,4282121.18500000,543616.83290000,543623.97980000
"2",4282172.77100000,4282108.68600000,543603.72350000,543601.79120000
"2",4282178.47100000,4282110.05800000,543580.86480000,543586.37510000
"2",4281940.64500000,4281882.55000000,543497.13010000,543525.41180000
"2",4282109.40900000,4282045.50100000,543467.67480000,543498.27010000
"2",4282101.97000000,4282041.03300000,543438.61010000,543480.03230000
"2",4282092.42100000,4282032.13400000,543423.25340000,543450.40460000
"2",4282080.68100000,4282021.09400000,543406.76730000,543428.77820000
"2",4282081.32200000,4282012.28600000,543390.78440000,543415.70020000
"2",4282069.61900000,4281999.85500000,543381.14630000,543406.06600000
"2",4282068.82300000,4282009.24000000,543368.59540000,543391.17670000
"2",4282158.40100000,4282096.71400000,543237.99130000,543275.42090000
"2",4282173.85200000,4282119.46100000,543267.58320000,543307.82670000
"2",4282195.89400000,4282129.82200000,543303.98740000,543338.58770000
"2",4282211.99900000,4282155.36500000,543319.87910000,543349.29190000
"2",4282222.95100000,4282167.08300000,543325.52640000,543361.78330000
"2",4282231.11500000,4282167.22600000,543354.01610000,543388.03410000
"2",4282244.29900000,4282184.05900000,543368.21140000,543403.92170000
"2",4282253.13200000,4282187.74900000,543385.85450000,543413.03250000
"2",4282265.57800000,4282195.83900000,543398.34170000,543427.82630000
"2",4282314.04200000,4282253.84700000,543205.18930000,543249.45790000
"2",4282327.32100000,4282259.08000000,543237.07510000,543274.53950000
"2",4282354.41500000,4282287.61600000,543265.46180000,543300.06510000
"2",4282350.14900000,4282296.46500000,543284.31720000,543320.56140000
"2",4282218.54200000,4282165.73900000,543049.33980000,543114.11250000
"2",4282207.47300000,4282134.22700000,543022.00670000,543076.61750000
"2",4282189.91500000,4282133.26500000,543006.69300000,543033.25030000
"2",4282178.16400000,4282120.10400000,542987.92380000,543023.04890000
"2",4282174.44100000,4282106.94300000,542972.53530000,543012.84750000
"2",4282348.07900000,4282254.35000000,543572.51880000,543608.98410000
"2",4282351.82500000,4282258.79700000,543591.90130000,543623.22680000
"2",4282343.92800000,4282262.52800000,543612.48870000,543639.75610000
"2",4282359.31800000,4282275.69600000,543630.66610000,543651.09760000
"2",4282352.84700000,4282277.94600000,543645.53900000,543663.06950000
"2",4282360.25900000,4282270.83100000,543669.46670000,543693.35450000
"2",4282356.72500000,4282279.65200000,543688.88900000,543708.71450000
"2",4282369.15300000,4282286.29000000,543697.95170000,543724.08640000
"2",4282365.60300000,4282279.82400000,543714.52060000,543740.10090000
"2",4282360.62500000,4282285.72400000,543736.23350000,543753.76490000
"2",4282375.31900000,4282282.84000000,543760.12120000,543758.91680000
"2",4282380.50000000,4282286.56200000,543775.50090000,543773.73400000
"2",4281976.16300000,4281899.09100000,543866.46530000,543886.29340000
"2",4281976.25100000,4281903.61600000,543882.44440000,543914.80380000
"2",4281993.86300000,4281921.22300000,543907.45830000,543938.67640000
"2",4282008.60100000,4281931.58000000,543939.33620000,543968.29600000
"2",4282022.03500000,4281950.86300000,543998.61480000,544032.10840000
"2",4281871.68700000,4281799.03400000,543934.38370000,543963.31980000
"2",4281870.45700000,4281816.69700000,543975.48160000,543997.46520000
"2",4281883.74600000,4281825.61700000,544008.50930000,544030.51730000
"2",4281889.62100000,4281830.04200000,544017.60820000,544040.76560000
"2",4281889.68400000,4281835.91800000,544029.02200000,544049.86460000
"2",4281830.26300000,4281751.88700000,544080.71420000,544127.94640000
"2",4281802.49400000,4281732.94400000,544062.60490000,544125.76840000
"2",4281796.57500000,4281715.31800000,544045.51620000,544098.47140000
"2",4281774.63700000,4281696.33000000,544028.51590000,544088.30340000
"2",4284882.63000000,4284786.74300000,545896.26220000,545935.60890000
"2",4284885.66000000,4284802.80100000,545916.78260000,545942.36230000
"2",4284898.81200000,4284799.97400000,545924.69370000,545957.21170000
"2",4284900.36700000,4284805.86500000,545941.79960000,545968.58770000
"2",4284900.42700000,4284821.94900000,545952.06810000,545979.90490000
"2",4284922.34200000,4284830.82500000,545964.49260000,546003.81470000
"2",4284925.32700000,4284843.98300000,545977.02620000,546012.86670000
"2",4284931.25700000,4284846.96200000,545995.24770000,546024.25940000
"2",4284938.67700000,4284831.12800000,546019.16550000,546056.29890000
"2",4284943.10500000,4284851.60100000,546029.40880000,546071.01350000
"2",4284920.00300000,4284854.57300000,546063.77190000,546081.26530000
"2",4284957.91100000,4284866.37400000,546071.53960000,546107.43990000
"2",4285162.49900000,4285273.69500000,546068.64470000,546032.63250000
"2",4285166.95000000,4285286.88300000,546082.88090000,546046.81790000
"2",4285173.58200000,4285296.45700000,546096.53390000,546065.58800000
"2",4285174.37000000,4285307.47100000,546106.79790000,546081.49730000
"2",4285177.34200000,4285316.29100000,546117.04930000,546095.70790000
"2",4285173.01600000,4285322.91000000,546124.49050000,546107.07890000
"2",4285178.18200000,4285321.51000000,546136.44050000,546116.78490000
"2",4285185.55600000,4285325.23700000,546152.37110000,546131.59540000
"2",4285194.34600000,4285336.24100000,546161.44780000,546145.79330000
"2",4285228.75200000,4285325.54700000,546193.19480000,546185.21730000
"2",4285227.40200000,4285327.82800000,546211.45770000,546201.74750000
"2",4285226.04500000,4285295.88400000,546228.57970000,546217.90590000
"2",4285078.88900000,4285140.69900000,546090.23620000,546076.18700000
"2",4285093.52700000,4285139.32200000,546103.27260000,546089.88650000
"2",4285095.22800000,4285175.38200000,546145.47830000,546155.85290000
"2",4285095.32700000,4285173.27400000,546162.59220000,546168.98610000
"2",4285124.56300000,4285211.20800000,546181.81900000,546181.31660000
"2",4285123.89500000,4285208.40500000,546192.09150000,546200.15850000
"2",4285115.97800000,4285197.58900000,546208.11090000,546218.47640000
"2",4285118.23900000,4285199.14800000,546221.21880000,546236.15200000
"2",4284982.13000000,4285055.56000000,546104.48790000,546085.23680000
"2",4284983.65200000,4285059.27300000,546115.88880000,546097.76600000
"2",4284964.79100000,4285054.24900000,546127.97830000,546110.34570000
"2",4284973.62100000,4285063.77400000,546143.90090000,546120.55930000
"2",4284980.24600000,4285059.49400000,546156.41330000,546135.98710000
"2",4284977.40000000,4285058.86800000,546167.83960000,546153.67570000
"2",4284980.40500000,4285061.89300000,546183.79590000,546173.05470000
"2",4284991.44200000,4285075.09800000,546203.69900000,546190.09260000
"2",4285084.76600000,4285162.79600000,546224.83590000,546245.49070000
"2",4285006.17000000,4285051.31300000,546232.13790000,546231.87590000
"2",4285008.46000000,4285034.65900000,546250.38020000,546247.94620000
"2",4285071.00100000,4285178.26200000,546236.89600000,546275.63610000
"2",4285058.68600000,4285146.27800000,546247.80660000,546284.94960000
"2",4285062.44600000,4285152.95000000,546268.32220000,546305.44800000
"2",4285056.70800000,4285141.32000000,546283.18820000,546308.93850000
"2",4285008.58600000,4285069.22800000,546272.05800000,546307.64620000
"2",4285098.34900000,4285150.96200000,546306.90640000,546339.11770000
"2",4285010.91000000,4285067.81500000,546296.00500000,546315.07070000
"2",4285088.29500000,4285142.29100000,546330.92510000,546350.57770000
"2",4285019.78600000,4285059.15700000,546319.91390000,546328.81260000
"2",4285084.72700000,4285138.02200000,546343.49640000,546367.71690000
"2",4285015.47700000,4285131.51500000,546330.20770000,546375.74150000
"2",4285025.01600000,4285130.09900000,546342.70290000,546382.59550000
"2",4285026.55800000,4285121.39800000,546357.52660000,546388.92140000
"2",4285048.51400000,4285117.83100000,546376.79530000,546401.49280000
"2",4285042.75600000,4285107.65700000,546388.23850000,546404.97490000
"2",4285044.30200000,4285098.98000000,546403.63260000,546415.29420000
"2",4285040.71100000,4285096.12400000,546412.21080000,546425.00900000
"2",4284852.81800000,4284942.31900000,546155.44030000,546145.22330000
"2",4284868.22400000,4284946.12800000,546175.31840000,546174.29630000
"2",4284894.52800000,4284957.12500000,546191.13980000,546187.35380000
"2",4284898.26800000,4284972.54500000,546208.23300000,546209.51350000
"2",4284897.64600000,4284966.09800000,546226.49240000,546227.80660000
"2",4284910.13600000,4284975.66900000,546245.81670000,546246.00670000
"2",4284908.74300000,4284980.11700000,546256.66420000,546259.67270000
"2",4284911.05600000,4284983.16500000,546278.90010000,546283.04500000
"2",4284906.75100000,4284989.79800000,546289.76450000,546296.69820000
"2",4284914.85900000,4284984.03000000,546306.83220000,546306.43010000
"2",4284916.39200000,4284985.57200000,546319.94470000,546321.25380000
"2",4284923.71300000,4284989.28600000,546326.74800000,546333.78300000
"2",4284916.53100000,4284993.71700000,546343.90460000,546344.59650000
"2",4284923.15100000,4284987.23400000,546355.27600000,546356.61450000
"2",4284918.83800000,4284993.83700000,546364.99950000,546365.13340000
"2",4284926.90700000,4285001.18800000,546375.22140000,546377.07090000
"2",4284920.41400000,4284997.61300000,546385.52810000,546388.50140000
"2",4284924.84900000,4284992.56700000,546396.91210000,546397.08820000
"2",4284913.99800000,4284990.48500000,546408.95570000,546414.78550000
"2",4284943.24500000,4284993.48100000,546429.89360000,546429.03020000
"2",4284908.33600000,4285000.14400000,546436.94300000,546447.81750000
"2",4284764.28300000,4284844.30900000,546206.72820000,546194.85400000
"2",4284776.74400000,4284850.27600000,546220.91850000,546219.35090000
"2",4284774.65500000,4284854.01900000,546237.47530000,546237.01460000
"2",4284777.75700000,4284868.75300000,546269.97600000,546266.59490000
"2",4284866.63200000,4284782.19800000,546277.44670000,546282.50130000
"2",4284873.26800000,4284795.36000000,546291.67060000,546292.12340000
"2",4284871.15600000,4284788.88000000,546304.23380000,546304.71210000
"2",4284877.84500000,4284792.64700000,546327.58530000,546326.36930000
"2",4284874.32100000,4284797.85300000,546347.57320000,546345.16560000
"2",4284876.57500000,4284787.76300000,546359.54050000,546362.91000000
"2",4284870.82700000,4284798.02300000,546372.69540000,546374.26030000
"2",4284867.97100000,4284795.91500000,546382.41050000,546387.39410000
"2",4284873.88500000,4284798.18200000,546397.77950000,546401.64350000
"2",4284719.30900000,4284642.12000000,546236.08500000,546234.82150000
"2",4284716.47000000,4284651.67200000,546248.65270000,546249.59940000
"2",4284717.98900000,4284644.47000000,546259.48350000,546263.33360000
"2",4284722.42400000,4284638.72100000,546270.86800000,546276.48880000
"2",4284730.52200000,4284658.41700000,546286.22460000,546282.65000000
"2",4284732.01200000,4284666.50900000,546291.92100000,546296.86580000
"2",4284748.09000000,4284654.21100000,546302.09670000,546310.62960000
"2",4284738.09200000,4284656.59100000,546335.81470000,546344.27600000
"2",4284749.82800000,4284666.84400000,546350.57960000,546354.48560000
"2",4284683.98200000,4284655.22700000,546421.70620000,546485.20070000
"2",4284667.20900000,4284639.21900000,546417.23980000,546487.00570000
"2",4284651.89600000,4284622.50600000,546413.33540000,546492.80840000
"2",4284561.63700000,4284478.73000000,546418.42550000,546435.45390000
"2",4284556.60000000,4284480.98400000,546428.72420000,546447.42180000
"2",4284547.22800000,4284465.03900000,546444.75340000,546460.06630000
"2",4284551.71700000,4284446.91600000,546465.26600000,546473.86470000
"2",4284550.32000000,4284463.74200000,546475.54350000,546487.45920000
"2",4284553.32300000,4284460.16200000,546490.93010000,546497.74960000
"2",4284559.22100000,4284460.96300000,546503.44710000,546510.29650000
"2",4284556.35800000,4284469.05200000,546512.02160000,546523.94190000
"2",4284558.58300000,4284482.95900000,546518.85490000,546536.41220000
"2",4284373.05500000,4284290.15100000,546543.90070000,546561.50120000
"2",4284374.38500000,4284284.23300000,546522.21260000,546545.56070000
"2",4284367.01100000,4284268.10200000,546506.28080000,546526.25660000
"2",4284366.93100000,4284284.04000000,546492.58840000,546512.47050000
"2",4284362.44900000,4284267.96800000,546473.21640000,546503.43570000
"2",4284495.61600000,4284396.05000000,545957.25610000,545989.78030000
"2",4284503.71700000,4284396.11900000,545973.18400000,546001.76100000
"2",4284500.14900000,4284409.27800000,545985.75620000,546010.81350000
"2",4284502.41900000,4284418.81600000,546000.57670000,546023.31010000
"2",4284509.05500000,4284403.63100000,546014.80140000,546041.65480000
"2",4284507.71700000,4284421.23400000,546035.34800000,546063.80370000
"2",4284518.72800000,4284422.03500000,546050.68850000,546076.35070000
"2",4284523.15600000,4284417.74200000,546060.93230000,546089.49770000
"2",4284529.74800000,4284425.81100000,546067.74040000,546099.72060000
"2",4284526.19000000,4284430.24500000,546082.02400000,546111.10550000
"2",4284529.91600000,4284437.58900000,546096.83600000,546121.90300000
"2",4284533.59700000,4284440.58400000,546103.66100000,546136.14890000
"2",4284536.60200000,4284432.64100000,546119.61820000,546147.60540000
"2",4284519.94100000,4284441.46400000,546134.54820000,546162.38810000
"2",4284544.02100000,4284441.53700000,546143.53710000,546174.93930000
"2",4284548.45900000,4284450.31400000,546155.49230000,546181.73470000
"2",4284552.88800000,4284451.84900000,546165.73600000,546195.41850000
"2",4284537.76900000,4284451.25000000,546195.49070000,546217.67250000
"2",4284524.00100000,4284451.30000000,546206.98100000,546226.23010000
"2",4284527.01600000,4284451.38000000,546224.64970000,546239.92230000
"2",4284532.98000000,4284465.39900000,546248.57700000,546271.79040000
"2",4284535.93900000,4284449.49300000,546256.54710000,546291.28080000
"2",4284540.45700000,4284453.25000000,546282.19440000,546311.22740000
"2",4284547.08900000,4284451.89000000,546295.84830000,546327.78060000
"2",4284366.24700000,4284272.49600000,545998.51030000,546029.29030000
"2",4284376.51000000,4284272.54500000,546010.43230000,546037.84810000
"2",4284382.40000000,4284274.05800000,546021.80890000,546047.53850000
"2",4284378.81900000,4284275.64300000,546032.09910000,546069.78040000
"2",4284381.83100000,4284280.05700000,546049.19770000,546077.74240000
"2",4284383.35600000,4284301.95000000,546061.17010000,546086.17390000
"2",4284381.23800000,4284288.93300000,546072.59300000,546101.65370000
"2",4284395.86600000,4284286.11300000,546083.91900000,546117.64510000
"2",4284395.95500000,4284307.28100000,546099.32280000,546126.65120000
"2",4284395.30300000,4284297.17400000,546112.44880000,546141.54370000
"2",4284396.13000000,4284313.30800000,546129.55990000,546161.41910000
"2",4284402.04100000,4284312.65600000,546144.35950000,546174.54520000
"2",4284410.11600000,4284314.19800000,546155.72340000,546189.37020000
"2",4284414.63300000,4284317.24900000,546181.37100000,546213.31510000
"2",4284421.24600000,4284332.59900000,546191.60220000,546223.49570000
"2",4284398.92900000,4284313.16200000,546235.66250000,546261.83450000
"2",4284396.83800000,4284327.06200000,546251.64950000,546273.16450000
"2",4284394.78900000,4284313.32400000,546275.05320000,546289.78990000
"2",4284401.41200000,4284319.95000000,546286.99590000,546302.30320000
"2",4284410.92000000,4284328.00900000,546294.35760000,546310.81440000
"2",4284401.55500000,4284325.18600000,546311.52790000,546326.23530000
"2",4284405.26100000,4284325.27900000,546322.91700000,546342.20980000
"2",4284406.05900000,4284323.88300000,546334.89350000,546352.48760000
"2",4284404.68300000,4284333.42100000,546348.59430000,546364.98390000
"2",4284406.29800000,4284327.79900000,546375.97030000,546399.81930000
"2",4284228.14700000,4284132.18600000,546040.95740000,546067.18670000
"2",4284237.64900000,4284153.36400000,546047.17840000,546077.90470000
"2",4284240.64100000,4284141.81300000,546060.85410000,546095.08790000
"2",4284248.69300000,4284153.52200000,546068.22460000,546105.29010000
"2",4284245.17100000,4284157.96000000,546088.78450000,546117.24590000
"2",4284252.49800000,4284157.30800000,546096.72970000,546130.37230000
"2",4284251.84600000,4284157.38700000,546109.85590000,546144.06500000
"2",4284264.28700000,4284160.35900000,546120.62420000,546154.31760000
"2",4284264.36600000,4284166.98200000,546134.31670000,546166.26080000
"2",4284261.49600000,4284168.52400000,546141.75040000,546181.08610000
"2",4284268.13900000,4284176.59200000,546157.11650000,546191.30920000
"2",4284279.14000000,4284179.59400000,546170.74570000,546206.69650000
"2",4284280.68800000,4284176.00700000,546186.71180000,546215.84610000
"2",4284276.36300000,4284192.10400000,546194.15390000,546229.44580000
"2",4284291.05700000,4284186.38600000,546216.89030000,546247.73650000
"2",4284291.14000000,4284186.45200000,546231.15330000,546259.14700000
"2",4284258.56700000,4284167.64400000,546264.43370000,546280.36650000
"2",4284258.66000000,4284171.36000000,546280.40830000,546293.46750000
"2",4284255.84100000,4284173.63400000,546296.39990000,546308.85910000
"2",4284255.91000000,4284173.71100000,546308.38080000,546321.98120000
"2",4284257.46600000,4284167.99200000,546325.48800000,546340.27200000
"2",4284267.01400000,4284176.81900000,546339.69600000,546355.62540000
"2",4284267.09400000,4284195.09100000,546353.38850000,546367.50060000
"2",4284264.30400000,4284189.35600000,546374.51480000,546382.93870000
"2",4284255.70000000,4284183.64400000,546397.38650000,546402.37060000
"2",4284265.20500000,4284186.64000000,546404.17770000,546416.61680000
"2",4284263.10700000,4284185.25600000,546419.02400000,546429.17690000
"2",4284267.60200000,4284182.48700000,546440.67830000,546453.72650000
"2",4284262.60200000,4284179.05600000,546457.25320000,546489.69100000
"2",4284114.39300000,4284026.46100000,546138.03800000,546167.64560000
"2",4284113.06200000,4284030.17400000,546159.72660000,546180.17640000
"2",4284123.33800000,4284037.50800000,546173.93080000,546189.26280000
"2",4284127.06100000,4284037.60400000,546188.17300000,546205.80840000
"2",4284134.37200000,4284047.11200000,546193.26560000,546213.17050000
"2",4284138.12500000,4284040.65200000,546212.64250000,546229.18350000
"2",4284141.82500000,4284045.11000000,546222.89100000,546244.56270000
"2",4284144.07300000,4284051.77500000,546233.71840000,546263.92290000
"2",4284086.08900000,4284011.24700000,546279.69910000,546306.37960000
"2",4284107.32700000,4284014.30800000,546300.68620000,546332.03700000
"2",4284106.69200000,4284017.30400000,546316.66540000,546346.28350000
"2",4284116.20700000,4284016.64500000,546325.16830000,546358.26910000
"2",4284106.18300000,4284017.52000000,546354.32480000,546383.36860000
"2",4284114.97600000,4284022.70900000,546363.97300000,546399.31400000
"2",4284128.83700000,4284036.62300000,546368.45670000,546412.92630000
"2",4284110.20500000,4284035.38600000,546419.91490000,546450.59030000
"2",4284126.24700000,4284039.79800000,546423.81530000,546457.98190000
"2",4284121.97800000,4284038.42500000,546440.95670000,546472.25380000
"2",4283921.49800000,4283822.72100000,546273.80840000,546316.60450000
"2",4283934.69600000,4283831.54400000,546289.70760000,546331.38810000
"2",4283933.39300000,4283844.81600000,546315.96110000,546359.83940000
"2",4283948.04800000,4283849.30400000,546331.85170000,546380.35390000
"2",4283949.63000000,4283837.76700000,546353.52390000,546399.82050000
"2",4283952.65500000,4283868.44100000,546372.90550000,546415.61780000
"2",4283958.56000000,4283880.17000000,546386.56460000,546429.24310000
"2",4283962.99500000,4283887.56400000,546397.95010000,546448.59930000
"2",4283970.38900000,4283893.49600000,546417.30610000,546466.82290000
"2",4283967.74200000,4283908.19100000,546462.96650000,546489.55990000
"2",4283964.94300000,4283905.38500000,546482.38200000,546507.83440000
"2",4283963.58700000,4283921.52300000,546499.50680000,546528.28060000
"2",4283979.65800000,4283921.60300000,546508.54200000,546541.97370000
"2",4283988.46200000,4283918.75100000,546519.90180000,546552.26050000
"2",4283826.35000000,4283765.45600000,546439.82700000,546485.82810000
"2",4283843.87800000,4283777.15900000,546448.85400000,546494.88900000
"2",4283851.29200000,4283777.27200000,546471.63360000,546514.28800000
"2",4283865.94800000,4283784.66600000,546487.52410000,546533.64440000
"2",4283868.94000000,4283787.67200000,546501.20030000,546549.60290000
"2",4283886.54100000,4283802.32700000,546522.77920000,546565.49340000
"2",4283889.58000000,4283809.66800000,546544.44300000,546575.72080000
"2",4283889.72700000,4283806.92900000,546569.54720000,546605.40670000
"2",4283903.03300000,4283821.65900000,546603.70340000,546633.84920000
"2",4283720.30600000,4283636.18600000,546484.95030000,546543.64090000
"2",4283724.79500000,4283649.35200000,546505.46500000,546553.83450000
"2",4283730.71300000,4283645.06300000,546521.40670000,546567.55360000
"2",4283736.61100000,4283661.16200000,546533.92500000,546581.15360000
"2",4283739.61700000,4283668.53600000,546549.88370000,546597.08680000
"2",4283755.72900000,4283672.98500000,546565.76570000,546610.75480000
"2",4283754.39200000,4283677.52700000,546586.31430000,546640.39860000
"2",4283767.58500000,4283682.05600000,546601.07220000,546667.76010000
"2",4283770.61100000,4283695.18200000,546620.45410000,546671.10670000
"2",4283779.42200000,4283686.52500000,546632.95520000,546684.85140000
"2",4283394.10400000,4283240.12400000,546234.64670000,546300.59000000
"2",4283388.38600000,4283240.25000000,546252.93910000,546322.27270000
"2",4283403.05400000,4283247.68400000,546271.11330000,546348.47770000
"2",4283414.87600000,4283323.32000000,546300.71590000,546333.20200000
"2",4283428.14100000,4283330.72100000,546328.02770000,546353.70080000
"2",4283426.78400000,4283322.11600000,546345.15360000,546376.57520000
"2",4283428.33300000,4283335.28200000,546361.12140000,546386.76950000
"2",4283444.50400000,4283357.29800000,546387.27490000,546416.31290000
"2",4283446.02000000,4283355.92100000,546397.53690000,546430.01550000
"2",4283459.29900000,4283329.36700000,546427.13070000,546496.36070000
"2",4283457.91600000,4283341.81500000,546439.69200000,546508.27080000
"2",4283476.94300000,4283355.03100000,546456.12840000,546527.02370000
